clube_id,pontos_num_1,preco_num_1,variacao_num_1,partida_id,mando,nota_1,FS_1,PE_1,A_1,FT_1,FD_1,FF_1,G_1,I_1,PP_1,RB_1,FC_1,GC_1,CA_1,CV_1,SG_1,DD_1,DP_1,GS_1,pontos_num_2,preco_num_2,variacao_num_2,nota_2,FS_2,PE_2,A_2,FT_2,FD_2,FF_2,G_2,I_2,PP_2,RB_2,FC_2,GC_2,CA_2,CV_2,SG_2,DD_2,DP_2,GS_2,pontos_num_3,preco_num_3,variacao_num_3,nota_3,FS_3,PE_3,A_3,FT_3,FD_3,FF_3,G_3,I_3,PP_3,RB_3,FC_3,GC_3,CA_3,CV_3,SG_3,DD_3,DP_3,GS_3,pontos_num_4,preco_num_4,variacao_num_4,nota_4,FS_4,PE_4,A_4,FT_4,FD_4,FF_4,G_4,I_4,PP_4,RB_4,FC_4,GC_4,CA_4,CV_4,SG_4,DD_4,DP_4,GS_4,pontos_num_5,preco_num_5,variacao_num_5,nota_5,FS_5,PE_5,A_5,FT_5,FD_5,FF_5,G_5,I_5,PP_5,RB_5,FC_5,GC_5,CA_5,CV_5,SG_5,DD_5,DP_5,GS_5
275.0,-9.5,0.81,0.0,179973.0,0,1.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,2.7,14.54,-0.010000000000000009,9.5,3,8,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,-5.6,16.11,-2.0100000000000002,3.5,0,12,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,-1.5,22.59,-2.35,15.0,3,8,0,0,0,4,0,2,0,3,5,0,0,1,0,0,0,0,11.4,20.259999999999998,0.2899999999999999,12.5,14,6,0,0,3,2,0,2,0,4,4,0,1,0,0,0,0,0
290.0,11.0,22.02,2.27,179973.0,1,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,13.4,8.85,1.54,14.0,4,5,1,0,0,0,0,0,0,2,7,0,1,0,2,0,0,0,10.5,22.61,-0.5900000000000001,13.0,0,5,0,0,1,2,0,0,0,3,7,0,1,0,2,0,0,0,58.099999999999994,41.83,8.67,45.5,5,8,3,1,0,0,4,2,0,5,6,0,1,0,1,0,0,0,15.9,13.510000000000002,1.15,16.0,4,1,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0
290.0,13.7,22.9,0.88,179974.0,0,7.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,4.1000000000000005,7.619999999999999,-1.23,10.5,1,2,0,0,0,0,0,0,0,6,4,0,2,0,0,0,0,0,2.7,12.14,-1.5699999999999998,12.0,2,4,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,10.5,32.39,-7.05,30.0,5,20,0,0,2,1,0,0,0,9,8,0,0,0,0,0,0,0,4.3,22.05,-1.9,22.0,4,4,0,0,0,4,0,0,0,1,2,0,0,0,0,0,0,0
263.0,5.0,14.53,1.06,179974.0,1,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.8,4.03,1.4,5.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23.5,18.89,5.3,20.5,0,7,0,0,2,1,1,0,0,2,3,0,1,0,3,0,0,0,10.2,24.62,1.46,30.0,6,12,0,0,0,1,0,0,0,8,7,0,0,0,0,0,0,0,4.2,23.71,-3.4699999999999998,17.0,9,14,1,0,2,2,0,0,1,0,2,0,0,0,0,0,0,0
284.0,11.0,21.74,1.35,179975.0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,8.2,28.42,0.67,13.5,4,4,0,0,1,0,0,1,0,2,3,0,0,0,1,0,0,0,12.600000000000001,21.19,0.94,14.0,3,6,0,0,1,0,0,0,0,2,3,0,0,0,2,0,0,0,7.699999999999999,15.139999999999999,0.72,18.0,2,10,0,1,0,1,0,1,0,5,5,0,0,0,0,0,0,0,1.0999999999999999,28.55,-2.5500000000000003,18.5,7,12,0,1,2,1,0,3,0,0,7,0,0,0,0,0,0,0
266.0,8.0,16.51,0.94,179975.0,1,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8.5,27.18,1.3299999999999998,10.5,1,8,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,4.800000000000001,13.09,0.85,11.0,1,3,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,2.0999999999999996,46.44,0.42000000000000004,29.0,10,14,0,0,1,3,0,0,0,1,7,0,0,0,0,0,0,0,4.0,42.029999999999994,-1.9700000000000002,18.5,2,2,0,0,2,1,0,1,0,2,4,0,0,0,0,0,0,0
284.0,4.5,19.16,0.37,179976.0,0,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5.3,35.53,-1.13,18.0,4,9,0,0,1,0,0,0,0,5,3,0,1,0,0,0,0,0,1.2,18.62,-1.53,12.5,2,9,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,10.299999999999999,35.449999999999996,-2.62,34.0,5,14,0,0,0,0,0,0,0,10,6,0,1,0,0,0,0,0,6.0,26.64,0.15000000000000002,11.5,5,5,0,0,2,2,0,4,0,3,3,0,0,0,0,0,0,0
276.0,7.7,20.09,0.67,179976.0,1,6.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10.9,29.02,0.11999999999999988,12.5,4,8,0,0,0,1,0,0,0,3,5,0,1,0,2,0,0,0,20.6,24.69,5.06,14.0,1,2,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,4.6,40.589999999999996,-0.71,24.5,3,20,1,0,1,2,0,0,0,6,5,0,3,0,0,0,0,0,-1.1,47.61,-3.02,16.5,3,10,0,0,2,0,0,3,0,2,7,0,0,0,0,0,0,0
276.0,3.7,19.54,-2.13,179977.0,1,6.0,2,6,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2,-2.0,13.209999999999999,-2.12,15.0,1,7,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,5.4,20.79,0.009999999999999981,12.5,1,4,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,11.0,42.52,0.009999999999999898,22.0,10,23,1,0,0,0,0,0,0,7,4,0,1,0,0,0,0,0,12.499999999999998,57.349999999999994,1.2,17.5,2,6,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0
262.0,2.4,8.1,-0.21,179977.0,0,7.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-3.6999999999999997,14.25,-1.6300000000000001,12.5,2,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1.0999999999999999,34.08,-1.68,19.5,1,5,0,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,17.4,49.72,0.04999999999999999,39.5,3,18,1,0,3,2,1,2,0,7,10,0,1,0,0,0,0,0,6.7,12.6,0.2899999999999999,11.5,1,0,0,0,0,0,1,1,0,1,2,0,1,0,0,0,0,0
275.0,11.0,3.18,2.37,179978.0,1,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,20.8,19.05,4.51,19.5,3,7,1,0,2,0,0,0,0,2,4,0,1,0,3,0,0,0,18.9,17.55,4.01,14.0,1,4,0,0,0,0,1,0,0,3,3,0,1,0,2,0,0,0,11.899999999999999,37.349999999999994,0.76,38.0,10,10,1,0,0,3,0,0,0,4,8,0,0,0,0,0,0,0,7.2,15.120000000000001,0.42000000000000004,14.0,3,7,0,0,0,1,1,4,0,3,8,0,0,0,0,0,0,0
287.0,-1.0,4.35,0.13,179978.0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.10000000000000009,16.24,-2.72,17.0,9,10,0,0,1,0,0,0,0,3,3,0,3,0,0,0,0,0,2.5,11.459999999999999,-1.09,10.5,6,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,21.07,-0.08999999999999997,19.5,3,9,0,0,1,1,0,0,0,5,11,0,1,0,0,0,0,0,2.3,20.89,0.8500000000000001,14.5,3,4,0,0,0,3,0,4,0,2,3,0,0,0,0,0,0,0
262.0,10.4,5.81,1.81,179979.0,0,7.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,12.3,13.87,2.08,13.0,3,7,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,18.3,37.4,2.01,19.5,1,13,0,0,0,0,0,0,0,6,3,0,1,0,3,0,0,0,3.9000000000000004,31.440000000000005,-2.9000000000000004,23.0,5,12,0,1,1,1,0,1,0,4,5,0,2,0,0,0,0,0,8.3,15.38,0.23,16.5,1,12,0,1,0,3,0,1,0,4,1,0,0,0,0,0,0,0
277.0,5.0,14.28,1.33,179979.0,1,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.200000000000003,29.57,2.04,17.0,1,4,0,0,1,0,0,0,0,2,3,0,0,0,3,0,0,0,6.4,12.870000000000001,0.6499999999999999,12.0,0,9,0,0,0,0,0,0,0,3,4,0,2,0,2,0,0,0,13.7,24.32,1.83,19.5,1,12,0,0,3,1,0,0,0,8,1,0,0,0,0,0,0,0,-0.19999999999999984,19.01,-2.95,25.0,7,8,0,0,0,4,0,1,0,2,4,0,0,1,0,0,0,0
294.0,2.0,10.81,-0.72,179980.0,1,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,-1.5,11.06,-1.05,5.0,3,4,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0.5,15.45,-0.9,13.0,1,12,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,-1.2000000000000004,32.39,-2.5900000000000003,25.5,8,15,0,0,1,1,0,1,0,3,6,0,2,0,0,0,0,0,11.9,21.830000000000002,1.1,24.5,9,10,0,0,3,1,1,0,0,1,2,0,1,0,0,0,0,0
283.0,0.7,12.71,1.06,179980.0,0,6.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.10000000000000009,18.18,-1.22,9.5,1,9,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,1.4,29.31,-1.3199999999999998,13.0,0,4,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,17.2,54.41,-1.55,25.0,6,12,0,0,2,2,1,1,0,7,10,0,0,0,0,0,0,0,9.2,39.32,-0.18999999999999995,18.5,3,3,0,0,3,2,1,0,0,1,7,0,1,0,0,0,0,0
294.0,2.0,8.98,0.06,179981.0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.30000000000000004,25.54,-1.4500000000000002,9.5,7,3,0,0,2,0,0,0,0,1,8,0,1,0,0,0,0,0,0.39999999999999947,33.379999999999995,-2.05,19.5,5,10,0,0,1,1,0,0,0,6,6,1,1,0,0,0,0,0,6.1,35.56,-0.95,20.5,10,0,0,0,3,3,0,2,0,0,6,0,0,0,0,0,0,0,-6.300000000000001,10.870000000000001,-2.9,13.5,2,4,0,0,0,1,0,1,0,1,4,0,3,0,0,0,0,0
293.0,4.7,6.58,0.66,179981.0,1,5.5,1,6,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,20.0,22.71,2.88,14.5,6,7,1,0,2,0,0,1,0,3,5,0,0,0,2,0,0,0,9.899999999999999,13.99,2.17,13.0,4,10,0,0,0,0,0,0,0,2,1,0,1,0,2,0,0,0,4.5,25.6,-1.7199999999999998,29.5,9,9,0,0,2,0,1,0,0,1,14,0,1,0,0,0,0,0,1.8,18.7,-1.8699999999999999,9.0,2,1,0,0,1,3,0,0,0,0,4,0,0,0,0,0,0,0
277.0,0.0,14.64,-0.64,179982.0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0.5000000000000004,35.15,-2.04,16.5,4,6,0,0,1,0,0,0,0,4,3,1,0,0,0,0,0,0,-4.6000000000000005,14.58,-1.6,10.0,0,5,0,0,0,1,0,0,0,1,3,0,2,0,0,0,0,0,8.8,24.89,-2.11,18.0,7,9,1,0,0,0,0,1,0,5,6,0,1,0,0,0,0,0,30.9,69.92999999999999,2.4000000000000004,31.5,6,10,1,1,3,4,2,4,0,3,5,0,0,0,0,0,0,0
282.0,5.0,17.76,0.62,179982.0,1,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,9.0,21.22,0.6399999999999999,11.5,4,9,0,0,1,0,0,0,0,6,3,0,0,0,0,0,0,0,2.0999999999999996,13.91,0.15000000000000002,12.0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,5.1,33.48,-2.75,21.5,3,5,1,0,0,0,0,0,0,3,6,0,1,0,0,0,0,0,32.2,32.11,2.5199999999999996,27.5,9,11,1,0,5,3,2,4,0,7,6,0,2,0,0,0,0,0
288.0,10.7,9.63,3.19,179983.0,0,7.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,12.6,19.85,0.8700000000000001,13.5,3,8,0,0,0,0,0,0,0,5,6,0,1,0,2,0,0,0,10.899999999999999,19.67,0.2799999999999999,12.5,2,5,0,0,1,0,0,0,0,2,6,0,0,0,2,0,0,0,4.7,22.39,-2.2199999999999998,37.0,4,15,0,1,0,2,0,1,0,4,4,0,1,0,0,0,0,0,6.4,7.109999999999999,-0.14,11.5,5,0,0,0,3,0,0,1,0,2,4,0,0,0,0,0,0,0
282.0,8.0,3.78,2.52,179983.0,1,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7.8999999999999995,17.16,0.84,10.5,3,6,0,0,0,0,0,0,0,1,3,0,1,0,2,0,0,0,14.3,30.5,1.46,18.0,2,3,0,0,0,1,0,0,0,0,3,0,0,0,3,0,0,0,3.3000000000000003,25.68,-1.85,17.0,5,10,0,0,1,0,0,0,0,4,4,0,1,0,0,0,0,0,6.7,23.71,0.43000000000000005,18.5,10,7,0,0,2,3,0,0,0,1,4,0,0,0,0,0,0,0
265.0,11.0,6.55,2.71,179984.0,1,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,24.200000000000003,18.45,2.94,21.0,3,21,0,0,1,1,1,1,0,4,4,0,0,0,3,0,0,0,16.1,12.11,2.98,14.5,2,7,0,0,0,0,0,0,0,6,2,0,1,0,2,0,0,0,6.800000000000001,9.42,0.11000000000000001,19.0,4,12,0,0,0,2,0,0,0,5,3,0,0,0,0,0,0,0,7.699999999999999,19.8,0.35,22.5,5,10,0,0,1,7,0,2,0,4,3,0,1,0,0,0,0,0
292.0,-2.0,12.76,-2.05,179984.0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.5,17.7,-3.12,10.0,2,22,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,-3.1,7.4399999999999995,-2.35,12.5,1,6,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,1.5999999999999996,28.89,-2.18,26.0,3,16,0,0,1,2,0,0,0,5,4,0,2,0,0,0,0,0,2.0,30.880000000000003,-1.9300000000000002,14.5,4,4,0,0,4,1,0,2,0,0,5,0,0,0,0,0,0,0
266.0,7.7,3.24,2.14,179985.0,0,6.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,23.0,28.14,2.98,17.5,2,8,0,0,0,0,0,1,0,7,4,0,0,0,3,0,0,0,5.9,13.27,1.09,14.5,0,4,0,0,0,0,0,0,0,3,6,0,0,0,1,0,0,0,9.0,57.95,-2.8600000000000003,30.0,8,20,1,0,2,1,0,1,0,4,6,0,0,0,0,0,0,0,10.6,34.730000000000004,-1.25,17.0,2,6,0,0,2,1,1,0,0,1,2,0,0,0,0,0,0,0
265.0,1.5,2.73,0.62,179985.0,1,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9.5,15.75,1.5899999999999999,13.0,3,3,0,0,1,2,0,1,0,5,3,0,0,0,0,0,0,0,1.0999999999999996,16.21,-1.19,12.0,0,10,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1.7,32.67,-3.08,28.0,7,15,0,0,0,2,0,1,0,4,6,0,1,0,0,0,0,0,4.6000000000000005,23.410000000000004,-0.92,22.0,7,7,0,1,0,0,0,3,0,1,1,0,0,0,0,0,0,0
283.0,0.7,11.53,-1.34,179986.0,0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-3.5,17.47,-2.99,12.0,0,14,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,-2.8,12.760000000000002,-4.07,13.0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.000000000000001,31.400000000000002,-1.8199999999999998,33.5,5,14,1,0,0,2,1,2,0,4,19,0,1,0,0,0,0,0,14.9,43.97,-1.73,21.0,3,10,0,0,3,0,2,2,0,2,6,0,1,0,0,0,0,0
285.0,-3.3,6.75,-1.27,179986.0,1,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4.1,15.77,0.93,10.0,3,7,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,3.8,14.170000000000002,-0.07999999999999999,9.5,2,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,25.6,64.44,2.05,27.0,18,14,0,1,2,3,1,0,0,6,6,0,1,0,0,0,0,0,-2.0,18.14,-4.59,14.5,2,9,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
285.0,8.0,9.72,-1.2,179987.0,1,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,17.0,19.93,1.09,12.5,0,7,1,0,1,0,0,0,0,3,4,0,0,0,2,0,0,0,14.0,25.87,0.54,13.0,2,9,0,0,0,2,0,0,0,4,5,0,0,0,2,0,0,0,25.6,79.92,2.4899999999999998,36.0,9,24,0,1,1,0,2,1,0,9,10,0,1,0,0,0,0,0,8.2,19.17,-1.04,18.5,1,6,1,0,4,0,1,2,1,0,2,0,1,0,0,0,0,0
288.0,10.0,3.12,2.21,179987.0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0.8,12.16,0.21000000000000002,8.5,1,7,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,-6.0,17.19,-1.04,9.0,0,4,0,0,0,0,0,1,0,1,4,0,2,0,0,0,0,0,14.8,41.489999999999995,-0.16999999999999993,24.0,8,17,0,0,2,2,0,0,0,10,5,0,1,0,0,0,0,0,6.6000000000000005,9.92,0.19,13.5,9,4,0,0,1,2,0,3,0,2,2,0,0,0,0,0,0,0
316.0,1.0,11.45,-0.35,179988.0,1,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5.9,8.33,0.7,9.5,6,8,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,6.9,3.7,1.25,12.0,0,7,0,0,0,5,0,1,0,5,1,0,1,0,0,0,0,0,14.100000000000001,11.68,2.5399999999999996,21.5,7,17,0,0,2,2,0,0,0,9,6,0,0,0,0,0,0,0,6.4,14.08,1.06,14.5,11,4,0,0,2,2,0,3,0,1,3,0,0,0,0,0,0,0
290.0,11.5,3.69,2.69,179988.0,0,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,17.53,2.8,13.0,0,0,0,0,0,0,1,0,0,4,6,0,1,0,2,0,0,0,15.299999999999997,40.24,1.8199999999999996,46.0,11,21,1,0,1,2,0,1,0,11,15,0,1,0,0,0,0,0,2.4,7.5,-0.95,11.5,1,4,0,0,1,1,0,0,0,2,4,0,0,0,0,0,0,0
293.0,3.0,7.27,0.41,179990.0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,-3.7999999999999994,18.450000000000003,-1.96,22.0,2,9,0,0,1,1,0,0,0,1,7,0,1,0,0,0,0,0,-2.3,14.43,-1.0799999999999998,9.5,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,8.0,21.349999999999998,1.03,20.0,6,9,0,0,1,1,0,0,0,5,5,0,0,0,0,0,0,0,2.7,23.22,0.41000000000000003,18.0,8,4,0,0,0,0,0,4,0,2,3,0,0,0,0,0,0,0
315.0,7.1,11.4,0.72,179990.0,1,6.5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,17.9,22.740000000000002,2.19,12.5,2,4,1,0,0,0,0,0,0,3,4,0,0,0,2,0,0,0,16.0,19.54,0.029999999999999916,18.5,0,6,0,0,1,2,0,1,0,2,1,0,1,0,3,0,0,0,35.1,37.699999999999996,3.2199999999999998,40.5,6,6,2,0,1,1,2,0,0,6,8,0,0,0,0,0,0,0,12.2,9.46,2.08,13.5,8,2,0,0,1,3,1,3,0,1,5,0,0,0,0,0,0,0
263.0,8.0,15.13,0.6,179992.0,1,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,-1.2,3.17,-0.86,4.5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2999999999999998,15.3,-3.59,15.5,0,9,0,0,0,1,0,0,0,4,3,0,1,0,0,0,0,0,8.9,28.05,-0.15999999999999992,21.5,12,9,0,0,1,1,0,0,0,7,8,0,2,0,0,0,0,0,12.0,29.750000000000004,1.7,21.0,5,8,0,0,4,2,0,0,0,5,4,0,0,0,0,0,0,0
284.0,7.1,21.17,-0.57,179992.0,0,8.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,15.6,29.83,1.4100000000000001,13.0,1,4,1,0,1,1,0,0,0,3,1,0,0,0,1,0,0,0,14.299999999999999,28.990000000000002,0.37,13.5,0,5,0,0,0,0,0,0,0,4,2,0,0,0,2,0,0,0,11.6,29.16,0.7700000000000004,28.5,6,14,1,0,3,1,0,0,0,8,11,0,2,0,0,0,0,0,27.4,33.300000000000004,4.75,22.0,7,10,0,1,4,2,2,1,0,5,4,0,2,0,0,0,0,0
292.0,14.5,15.69,2.93,179993.0,1,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,14.2,23.610000000000003,2.66,17.5,2,13,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,11.8,10.15,2.71,13.0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,7.900000000000001,35.1,-0.07999999999999985,36.0,11,13,0,0,1,2,0,0,0,7,8,0,1,0,0,0,0,0,2.1999999999999997,21.310000000000002,0.07,9.0,2,7,0,0,0,2,0,1,0,2,2,0,0,0,0,0,0,0
283.0,5.0,13.43,0.72,179993.0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.8,23.130000000000003,0.42000000000000004,12.0,2,10,0,0,0,0,0,0,0,4,2,0,1,0,2,0,0,0,12.7,31.23,1.92,14.0,1,4,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,-0.5999999999999998,69.06,-3.35,33.5,5,19,0,0,4,1,0,0,0,2,11,0,0,0,0,0,0,0,2.6,41.730000000000004,-1.69,18.0,2,9,0,0,2,3,0,0,0,1,3,0,0,0,0,0,0,0
275.0,5.0,5.71,-0.1,179994.0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,4.0,19.18,-0.73,11.0,5,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.5,13.44,-1.13,6.0,1,3,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,19.099999999999994,49.86,-0.22000000000000008,44.5,14,16,0,0,6,3,0,0,0,9,9,0,1,0,0,0,0,0,4.6000000000000005,12.01,-0.55,10.0,5,5,0,0,1,0,0,0,0,3,5,0,0,0,0,0,0,0
315.0,17.5,12.09,3.92,179994.0,1,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,7.6,9.14,0.81,8.0,1,5,1,0,1,3,0,0,0,0,5,0,1,0,1,0,0,0,21.2,20.96,2.91,23.0,2,10,0,0,1,1,0,0,0,5,4,0,0,0,3,0,0,0,11.1,24.08,-0.34999999999999987,33.0,6,12,0,0,2,2,1,0,0,4,9,0,1,0,0,0,0,0,10.3,17.990000000000002,1.9700000000000002,19.5,4,5,0,0,1,3,1,0,0,1,6,0,0,0,0,0,0,0
276.0,-6.9,17.49,-2.05,179995.0,1,5.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3.9000000000000004,16.8,-0.22000000000000003,15.0,0,7,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0.3999999999999999,19.84,-0.9500000000000001,11.0,3,5,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,-0.9000000000000001,40.25,-2.2699999999999996,20.5,9,23,0,0,1,1,0,0,0,4,10,0,1,0,0,0,0,0,12.0,67.18,-0.2899999999999999,21.5,5,4,1,0,2,0,1,4,0,1,4,0,1,0,0,0,0,0
266.0,6.4,16.32,-0.19,179995.0,0,7.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0.5000000000000001,25.700000000000003,-1.48,11.5,2,4,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,-2.9,11.680000000000001,-1.41,11.5,1,2,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,43.4,72.76,6.63,44.0,13,17,1,0,2,2,2,2,0,13,7,0,0,0,0,0,0,0,11.3,23.27,1.87,8.0,2,8,1,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0
316.0,7.0,12.39,0.94,179996.0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,5.8999999999999995,11.65,-0.38,18.0,4,3,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,4.8,3.72,0.019999999999999962,11.5,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,12.3,18.939999999999998,-0.33999999999999997,38.5,0,14,0,1,3,1,0,0,0,9,8,0,1,0,0,0,0,0,6.3,6.199999999999999,0.7600000000000001,13.0,2,4,0,0,2,0,1,2,0,0,5,0,0,0,0,0,0,0
262.0,6.7,5.7,-0.11,179996.0,1,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,14.4,21.28,1.2199999999999998,12.5,4,7,0,0,0,2,0,0,0,8,1,0,0,0,0,0,0,0,15.5,27.15,0.73,13.0,2,4,1,0,1,0,0,0,0,6,1,0,0,0,0,0,0,0,2.6,35.91,-1.52,28.0,5,15,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,9.099999999999998,23.81,-0.23000000000000012,26.5,4,14,0,0,2,4,1,0,0,0,3,0,0,0,0,0,0,0
292.0,8.0,14.2,1.97,179997.0,1,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,15.0,16.18,2.87,12.5,1,12,0,0,2,3,0,0,0,5,5,0,1,0,2,0,0,0,9.399999999999999,9.52,1.6400000000000001,13.5,2,2,0,0,0,4,0,0,0,1,1,0,0,0,1,0,0,0,7.0,23.650000000000002,-0.61,30.5,3,4,0,0,3,2,0,0,0,4,9,0,1,0,0,0,0,0,12.7,20.33,-0.16999999999999993,22.5,6,11,0,0,2,3,0,3,0,7,3,0,0,0,0,0,0,0
284.0,17.0,21.61,2.45,179997.0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,13.5,36.22,0.69,16.0,3,10,0,0,0,0,0,0,0,5,3,0,1,0,2,0,0,0,19.5,23.67,3.12,17.0,1,2,0,0,1,1,0,0,0,2,1,0,0,0,3,0,0,0,4.8,19.32,-1.44,21.5,8,14,0,0,1,1,0,2,0,4,5,0,0,0,0,0,0,0,0.20000000000000007,39.379999999999995,-6.26,15.5,5,5,0,0,1,0,0,0,0,1,3,0,1,0,0,0,0,0
